yield_id,crop_id,location_id,year,hg_per_ha_yield
22615,4,74,2005,5998
22616,4,74,2005,5998
22617,4,74,2005,5998
22618,4,74,2005,5998
22619,4,74,2005,5998
22620,4,74,2005,5998
22621,5,74,2005,12000
22622,5,74,2005,12000
22623,5,74,2005,12000
22624,5,74,2005,12000
22625,5,74,2005,12000
22626,5,74,2005,12000
22627,5,74,2005,12000
22628,5,74,2005,12000
22629,5,74,2005,12000
22630,8,74,2005,112584
22631,8,74,2005,112584
22632,8,74,2005,112584
22633,8,74,2005,112584
22634,8,74,2005,112584
22635,8,74,2005,112584
22636,8,74,2005,112584
22637,8,74,2005,112584
22638,8,74,2005,112584
22639,6,74,2005,25858
22640,6,74,2005,25858
22641,6,74,2005,25858
22642,6,74,2005,25858
22643,6,74,2005,25858
22644,6,74,2005,25858
22645,6,74,2005,25858
22646,6,74,2005,25858
22647,6,74,2005,25858
22648,1,74,2006,30368
22649,1,74,2006,30368
22650,1,74,2006,30368
22651,1,74,2006,30368
22652,1,74,2006,30368
22653,1,74,2006,30368
22654,1,74,2006,30368
22655,1,74,2006,30368
22656,1,74,2006,30368
22657,2,74,2006,133447
22658,2,74,2006,133447
22659,2,74,2006,133447
22660,2,74,2006,133447
22661,2,74,2006,133447
22662,2,74,2006,133447
22663,2,74,2006,133447
22664,2,74,2006,133447
22665,2,74,2006,133447
22666,3,74,2006,31604
22667,3,74,2006,31604
22668,3,74,2006,31604
22669,3,74,2006,31604
22670,3,74,2006,31604
22671,3,74,2006,31604
22672,3,74,2006,31604
22673,3,74,2006,31604
22674,3,74,2006,31604
22675,4,74,2006,6156
22676,4,74,2006,6156
22677,4,74,2006,6156
22678,4,74,2006,6156
22679,4,74,2006,6156
22680,4,74,2006,6156
22681,4,74,2006,6156
22682,4,74,2006,6156
22683,4,74,2006,6156
22684,5,74,2006,11287
22685,5,74,2006,11287
22686,5,74,2006,11287
22687,5,74,2006,11287
22688,5,74,2006,11287
22689,5,74,2006,11287
22690,5,74,2006,11287
22691,5,74,2006,11287
22692,5,74,2006,11287
22693,8,74,2006,118514
22694,8,74,2006,118514
22695,8,74,2006,118514
22696,8,74,2006,118514
22697,8,74,2006,118514
22698,8,74,2006,118514
22699,8,74,2006,118514
22700,8,74,2006,118514
22701,8,74,2006,118514
22702,6,74,2006,25186
22703,6,74,2006,25186
22704,6,74,2006,25186
22705,6,74,2006,25186
22706,6,74,2006,25186
22707,6,74,2006,25186
22708,6,74,2006,25186
22709,6,74,2006,25186
22710,6,74,2006,25186
22711,1,74,2007,34265
22712,1,74,2007,34265
22713,1,74,2007,34265
22714,1,74,2007,34265
22715,1,74,2007,34265
22716,1,74,2007,34265
22717,1,74,2007,34265
22718,1,74,2007,34265
22719,1,74,2007,34265
22720,2,74,2007,193516
22721,2,74,2007,193516
22722,2,74,2007,193516
22723,2,74,2007,193516
22724,2,74,2007,193516
22725,2,74,2007,193516
22726,2,74,2007,193516
22727,2,74,2007,193516
22728,2,74,2007,193516
22729,3,74,2007,33176
22730,3,74,2007,33176
22731,3,74,2007,33176
22732,3,74,2007,33176
22733,3,74,2007,33176
22734,3,74,2007,33176
22735,3,74,2007,33176
22736,3,74,2007,33176
22737,3,74,2007,33176
22738,4,74,2007,6045
22739,4,74,2007,6045
22740,4,74,2007,6045
22741,4,74,2007,6045
22742,4,74,2007,6045
22743,4,74,2007,6045
22744,4,74,2007,6045
22745,4,74,2007,6045
22746,4,74,2007,6045
22747,5,74,2007,5818
22748,5,74,2007,5818
22749,5,74,2007,5818
22750,5,74,2007,5818
22751,5,74,2007,5818
22752,5,74,2007,5818
22753,5,74,2007,5818
22754,5,74,2007,5818
22755,5,74,2007,5818
22756,8,74,2007,114454
22757,8,74,2007,114454
22758,8,74,2007,114454
22759,8,74,2007,114454
22760,8,74,2007,114454
22761,8,74,2007,114454
22762,8,74,2007,114454
22763,8,74,2007,114454
22764,8,74,2007,114454
22765,6,74,2007,27156
22766,6,74,2007,27156
22767,6,74,2007,27156
22768,6,74,2007,27156
22769,6,74,2007,27156
22770,6,74,2007,27156
22771,6,74,2007,27156
22772,6,74,2007,27156
22773,6,74,2007,27156
22774,1,74,2008,34154
22775,1,74,2008,34154
22776,1,74,2008,34154
22777,1,74,2008,34154
22778,1,74,2008,34154
22779,1,74,2008,34154
22780,1,74,2008,34154
22781,1,74,2008,34154
22782,1,74,2008,34154
22783,2,74,2008,164550
22784,2,74,2008,164550
22785,2,74,2008,164550
22786,2,74,2008,164550
22787,2,74,2008,164550
22788,2,74,2008,164550
22789,2,74,2008,164550
22790,2,74,2008,164550
22791,2,74,2008,164550
22792,3,74,2008,35199
22793,3,74,2008,35199
22794,3,74,2008,35199
22795,3,74,2008,35199
22796,3,74,2008,35199
22797,3,74,2008,35199
22798,3,74,2008,35199
22799,3,74,2008,35199
22800,3,74,2008,35199
22801,4,74,2008,6262
22802,4,74,2008,6262
22803,4,74,2008,6262
22804,4,74,2008,6262
22805,4,74,2008,6262
22806,4,74,2008,6262
22807,4,74,2008,6262
22808,4,74,2008,6262
22809,4,74,2008,6262
22810,5,74,2008,5918
22811,5,74,2008,5918
22812,5,74,2008,5918
22813,5,74,2008,5918
22814,5,74,2008,5918
22815,5,74,2008,5918
22816,5,74,2008,5918
22817,5,74,2008,5918
22818,5,74,2008,5918
22819,8,74,2008,111477
22820,8,74,2008,111477
22821,8,74,2008,111477
22822,8,74,2008,111477
22823,8,74,2008,111477
22824,8,74,2008,111477
22825,8,74,2008,111477
22826,8,74,2008,111477
22827,8,74,2008,111477
22828,6,74,2008,24514
22829,6,74,2008,24514
22830,6,74,2008,24514
22831,6,74,2008,24514
22832,6,74,2008,24514
22833,6,74,2008,24514
22834,6,74,2008,24514
22835,6,74,2008,24514
22836,6,74,2008,24514
22837,1,74,2009,34879
22838,1,74,2009,34879
22839,1,74,2009,34879
22840,1,74,2009,34879
22841,1,74,2009,34879
22842,1,74,2009,34879
22843,1,74,2009,34879
22844,1,74,2009,34879
22845,1,74,2009,34879
22846,2,74,2009,202848
22847,2,74,2009,202848
22848,2,74,2009,202848
22849,2,74,2009,202848
22850,2,74,2009,202848
22851,2,74,2009,202848
22852,2,74,2009,202848
22853,2,74,2009,202848
22854,2,74,2009,202848
22855,3,74,2009,35809
22856,3,74,2009,35809
22857,3,74,2009,35809
22858,3,74,2009,35809
22859,3,74,2009,35809
22860,3,74,2009,35809
22861,3,74,2009,35809
22862,3,74,2009,35809
22863,3,74,2009,35809
22864,4,74,2009,6204
22865,4,74,2009,6204
22866,4,74,2009,6204
22867,4,74,2009,6204
22868,4,74,2009,6204
22869,4,74,2009,6204
22870,4,74,2009,6204
22871,4,74,2009,6204
22872,4,74,2009,6204
22873,5,74,2009,6078
22874,5,74,2009,6078
22875,5,74,2009,6078
22876,5,74,2009,6078
22877,5,74,2009,6078
22878,5,74,2009,6078
22879,5,74,2009,6078
22880,5,74,2009,6078
22881,5,74,2009,6078
22882,8,74,2009,114254
22883,8,74,2009,114254
22884,8,74,2009,114254
22885,8,74,2009,114254
22886,8,74,2009,114254
22887,8,74,2009,114254
22888,8,74,2009,114254
22889,8,74,2009,114254
22890,8,74,2009,114254
22891,6,74,2009,26568
22892,6,74,2009,26568
22893,6,74,2009,26568
22894,6,74,2009,26568
22895,6,74,2009,26568
22896,6,74,2009,26568
22897,6,74,2009,26568
22898,6,74,2009,26568
22899,6,74,2009,26568
22900,1,74,2010,38052
22901,1,74,2010,38052
22902,1,74,2010,38052
22903,1,74,2010,38052
22904,1,74,2010,38052
22905,1,74,2010,38052
22906,1,74,2010,38052
22907,1,74,2010,38052
22908,1,74,2010,38052
22909,2,74,2010,226823
22910,2,74,2010,226823
22911,2,74,2010,226823
22912,2,74,2010,226823
22913,2,74,2010,226823
22914,2,74,2010,226823
22915,2,74,2010,226823
22916,2,74,2010,226823
22917,2,74,2010,226823
22918,3,74,2010,30588
22919,3,74,2010,30588
22920,3,74,2010,30588
22921,3,74,2010,30588
22922,3,74,2010,30588
22923,3,74,2010,30588
22924,3,74,2010,30588
22925,3,74,2010,30588
22926,3,74,2010,30588
22927,4,74,2010,6171
22928,4,74,2010,6171
22929,4,74,2010,6171
22930,4,74,2010,6171
22931,4,74,2010,6171
22932,4,74,2010,6171
22933,4,74,2010,6171
22934,4,74,2010,6171
22935,4,74,2010,6171
22936,5,74,2010,5730
22937,5,74,2010,5730
22938,5,74,2010,5730
22939,5,74,2010,5730
22940,5,74,2010,5730
22941,5,74,2010,5730
22942,5,74,2010,5730
22943,5,74,2010,5730
22944,5,74,2010,5730
22945,8,74,2010,109417
22946,8,74,2010,109417
22947,8,74,2010,109417
22948,8,74,2010,109417
22949,8,74,2010,109417
22950,8,74,2010,109417
22951,8,74,2010,109417
22952,8,74,2010,109417
22953,8,74,2010,109417
22954,6,74,2010,25528
22955,6,74,2010,25528
22956,6,74,2010,25528
22957,6,74,2010,25528
22958,6,74,2010,25528
22959,6,74,2010,25528
22960,6,74,2010,25528
22961,6,74,2010,25528
22962,6,74,2010,25528
22963,1,74,2011,39897
22964,1,74,2011,39897
22965,1,74,2011,39897
22966,1,74,2011,39897
22967,1,74,2011,39897
22968,1,74,2011,39897
22969,1,74,2011,39897
22970,1,74,2011,39897
22971,1,74,2011,39897
22972,2,74,2011,219196
22973,2,74,2011,219196
22974,2,74,2011,219196
22975,2,74,2011,219196
22976,2,74,2011,219196
22977,2,74,2011,219196
22978,2,74,2011,219196
22979,2,74,2011,219196
22980,2,74,2011,219196
22981,3,74,2011,35939
22982,3,74,2011,35939
22983,3,74,2011,35939
22984,3,74,2011,35939
22985,3,74,2011,35939
22986,3,74,2011,35939
22987,3,74,2011,35939
22988,3,74,2011,35939
22989,3,74,2011,35939
22990,4,74,2011,6417
22991,4,74,2011,6417
22992,4,74,2011,6417
22993,4,74,2011,6417
22994,4,74,2011,6417
22995,4,74,2011,6417
22996,4,74,2011,6417
22997,4,74,2011,6417
22998,4,74,2011,6417
22999,5,74,2011,6953
23000,5,74,2011,6953
23001,5,74,2011,6953
23002,5,74,2011,6953
23003,5,74,2011,6953
23004,5,74,2011,6953
23005,5,74,2011,6953
23006,5,74,2011,6953
23007,5,74,2011,6953
23008,8,74,2011,99623
23009,8,74,2011,99623
23010,8,74,2011,99623
23011,8,74,2011,99623
23012,8,74,2011,99623
23013,8,74,2011,99623
23014,8,74,2011,99623
23015,8,74,2011,99623
23016,8,74,2011,99623
23017,6,74,2011,28328
23018,6,74,2011,28328
23019,6,74,2011,28328
23020,6,74,2011,28328
23021,6,74,2011,28328
23022,6,74,2011,28328
23023,6,74,2011,28328
23024,6,74,2011,28328
23025,6,74,2011,28328
23026,1,74,2012,39830
23027,1,74,2012,39830
23028,1,74,2012,39830
23029,1,74,2012,39830
23030,1,74,2012,39830
23031,1,74,2012,39830
23032,1,74,2012,39830
23033,1,74,2012,39830
23034,1,74,2012,39830
23035,2,74,2012,183405
23036,2,74,2012,183405
23037,2,74,2012,183405
23038,2,74,2012,183405
23039,2,74,2012,183405
23040,2,74,2012,183405
23041,2,74,2012,183405
23042,2,74,2012,183405
23043,2,74,2012,183405
23044,3,74,2012,35966
23045,3,74,2012,35966
23046,3,74,2012,35966
23047,3,74,2012,35966
23048,3,74,2012,35966
23049,3,74,2012,35966
23050,3,74,2012,35966
23051,3,74,2012,35966
23052,3,74,2012,35966
23053,4,74,2012,6203
23054,4,74,2012,6203
23055,4,74,2012,6203
23056,4,74,2012,6203
23057,4,74,2012,6203
23058,4,74,2012,6203
23059,4,74,2012,6203
23060,4,74,2012,6203
23061,4,74,2012,6203
23062,5,74,2012,7901
23063,5,74,2012,7901
23064,5,74,2012,7901
23065,5,74,2012,7901
23066,5,74,2012,7901
23067,5,74,2012,7901
23068,5,74,2012,7901
23069,5,74,2012,7901
23070,5,74,2012,7901
23071,8,74,2012,86553
23072,8,74,2012,86553
23073,8,74,2012,86553
23074,8,74,2012,86553
23075,8,74,2012,86553
23076,8,74,2012,86553
23077,8,74,2012,86553
23078,8,74,2012,86553
23079,8,74,2012,86553
23080,6,74,2012,27138
23081,6,74,2012,27138
23082,6,74,2012,27138
23083,6,74,2012,27138
23084,6,74,2012,27138
23085,6,74,2012,27138
23086,6,74,2012,27138
23087,6,74,2012,27138
23088,6,74,2012,27138
23089,1,74,2013,42313
23090,1,74,2013,42313
23091,1,74,2013,42313
23092,1,74,2013,42313
23093,1,74,2013,42313
23094,1,74,2013,42313
23095,1,74,2013,42313
23096,1,74,2013,42313
23097,1,74,2013,42313
23098,2,74,2013,218059
23099,2,74,2013,218059
23100,2,74,2013,218059
23101,2,74,2013,218059
23102,2,74,2013,218059
23103,2,74,2013,218059
23104,2,74,2013,218059
23105,2,74,2013,218059
23106,2,74,2013,218059
23107,3,74,2013,37528
23108,3,74,2013,37528
23109,3,74,2013,37528
23110,3,74,2013,37528
23111,3,74,2013,37528
23112,3,74,2013,37528
23113,3,74,2013,37528
23114,3,74,2013,37528
23115,3,74,2013,37528
23116,4,74,2013,5987
23117,4,74,2013,5987
23118,4,74,2013,5987
23119,4,74,2013,5987
23120,4,74,2013,5987
23121,4,74,2013,5987
23122,4,74,2013,5987
23123,4,74,2013,5987
23124,4,74,2013,5987
23125,5,74,2013,7222
23126,5,74,2013,7222
23127,5,74,2013,7222
23128,5,74,2013,7222
23129,5,74,2013,7222
23130,5,74,2013,7222
23131,5,74,2013,7222
23132,5,74,2013,7222
23133,5,74,2013,7222
23134,8,74,2013,88711
23135,8,74,2013,88711
23136,8,74,2013,88711
23137,8,74,2013,88711
23138,8,74,2013,88711
23139,8,74,2013,88711
23140,8,74,2013,88711
23141,8,74,2013,88711
23142,8,74,2013,88711
23143,6,74,2013,27957
23144,6,74,2013,27957
23145,6,74,2013,27957
23146,6,74,2013,27957
23147,6,74,2013,27957
23148,6,74,2013,27957
23149,6,74,2013,27957
23150,6,74,2013,27957
23151,6,74,2013,27957
23152,7,75,1990,105566
23153,1,75,1990,25000
23154,2,75,1990,45000
23155,3,75,1990,18235
23156,4,75,1990,41152
23157,8,75,1990,42115
23158,10,75,1990,173554
23159,7,75,1991,105660
23160,1,75,1991,25000
23161,2,75,1991,44331
23162,3,75,1991,17458
23163,4,75,1991,26190
23164,8,75,1991,47000
23165,10,75,1991,176230
23166,7,75,1992,106604
23167,1,75,1992,28872
23168,2,75,1992,45333
23169,3,75,1992,17695
23170,4,75,1992,26000
23171,8,75,1992,47500
23172,10,75,1992,178455
23173,7,75,1993,106667
23174,1,75,1993,30769
23175,2,75,1993,47059
23176,3,75,1993,18000
23177,4,75,1993,23333
23178,8,75,1993,48000
23179,10,75,1993,176000
23180,7,75,1994,108571
23181,1,75,1994,33615
23182,2,75,1994,43750
23183,3,75,1994,17844
23184,4,75,1994,24286
23185,8,75,1994,45000
23186,10,75,1994,174797
23187,7,75,1995,106667
23188,1,75,1995,35714
23189,2,75,1995,47059
23190,3,75,1995,17872
23191,4,75,1995,25000
23192,8,75,1995,46000
23193,10,75,1995,174933
23194,7,75,1996,106667
23195,1,75,1996,45199
23196,2,75,1996,42500
23197,3,75,1996,17914
23198,4,75,1996,27778
23199,8,75,1996,45000
23200,10,75,1996,175000
23201,7,75,1997,106667
23202,1,75,1997,60000
23203,2,75,1997,35000
23204,3,75,1997,17143
23205,4,75,1997,30000
23206,8,75,1997,46000
23207,10,75,1997,175095
23208,7,75,1998,106667
23209,1,75,1998,55543
23210,2,75,1998,41667
23211,3,75,1998,18270
23212,4,75,1998,29748
23213,8,75,1998,46000
23214,10,75,1998,175385
23215,7,75,1999,109091
23216,1,75,1999,54167
23217,2,75,1999,42857
23218,3,75,1999,18583
23219,4,75,1999,30909
23220,8,75,1999,47059
23221,10,75,1999,175187
23222,7,75,2000,109091
23223,1,75,2000,55385
23224,2,75,2000,46667
23225,3,75,2000,18910
23226,4,75,2000,30023
23227,8,75,2000,47059
23228,10,75,2000,175000
23229,7,75,2001,104167
23230,1,75,2001,59286
23231,2,75,2001,45364
23232,3,75,2001,20000
23233,4,75,2001,29167
23234,8,75,2001,48039
23235,10,75,2001,173333
23236,7,75,2002,104167
23237,1,75,2002,52970
23238,2,75,2002,45134
23239,3,75,2002,19276
23240,4,75,2002,29997
23241,8,75,2002,47573
23242,10,75,2002,175000
23243,7,75,2004,100000
23244,1,75,2004,46154
23245,2,75,2004,45189
23246,3,75,2004,19266
23247,4,75,2004,31398
23248,8,75,2004,50000
23249,10,75,2004,168433
23250,7,75,2005,100000
23251,1,75,2005,46667
23252,2,75,2005,45000
23253,3,75,2005,19409
23254,4,75,2005,32218
23255,8,75,2005,49514
23256,10,75,2005,165714
23257,7,75,2006,100000
23258,1,75,2006,45000
23259,2,75,2006,46014
23260,3,75,2006,19552
23261,4,75,2006,33136
23262,8,75,2006,50000
23263,10,75,2006,165000
23264,7,75,2007,100000
23265,1,75,2007,47059
23266,2,75,2007,45000
23267,3,75,2007,19694
23268,4,75,2007,34193
23269,8,75,2007,50435
23270,10,75,2007,167568
23271,7,75,2008,100000
23272,1,75,2008,45455
23273,2,75,2008,44545
23274,3,75,2008,19837
23275,4,75,2008,35000
23276,8,75,2008,50000
23277,10,75,2008,165263
23278,7,75,2009,100000
23279,1,75,2009,47718
23280,2,75,2009,47512
23281,3,75,2009,19979
23282,4,75,2009,38182
23283,8,75,2009,49583
23284,10,75,2009,165128
23285,7,75,2010,99665
23286,1,75,2010,50000
23287,2,75,2010,48585
23288,3,75,2010,20122
23289,4,75,2010,38584
23290,8,75,2010,49994
23291,10,75,2010,171053
23292,7,75,2011,99179
23293,1,75,2011,57778
23294,2,75,2011,50272
23295,3,75,2011,20264
23296,4,75,2011,37895
23297,8,75,2011,50469
23298,10,75,2011,174359
23299,7,75,2012,98926
23300,1,75,2012,47619
23301,2,75,2012,52632
23302,3,75,2012,20407
23303,4,75,2012,38338
23304,8,75,2012,50681
23305,10,75,2012,172500
23306,7,75,2013,98663
23307,1,75,2013,54545
23308,2,75,2013,61538
23309,3,75,2013,20549
23310,4,75,2013,39020
23311,8,75,2013,50887
23312,10,75,2013,175000
23313,7,76,1990,93413
23314,1,76,1990,19532
23315,9,76,1990,121397
23316,2,76,1990,78805
23317,3,76,1990,52290
23318,4,76,1990,27036
23319,5,76,1990,20998
23320,8,76,1990,159470
23321,6,76,1990,10847
23322,7,76,1991,110170
23323,1,76,1991,19213
23324,9,76,1991,129679
23325,2,76,1991,79465
23326,3,76,1991,51416
23327,4,76,1991,30554
23328,5,76,1991,16875
23329,8,76,1991,145947
23330,6,76,1991,8553
23331,7,76,1992,104847
23332,1,76,1992,18858
23333,9,76,1992,105298
23334,2,76,1992,74276
23335,3,76,1992,49812
23336,4,76,1992,25526
23337,5,76,1992,13275
23338,8,76,1992,171877
23339,6,76,1992,13304
23340,7,76,1993,103956
23341,1,76,1993,21634
23342,9,76,1993,106893
23343,2,76,1993,83920
23344,3,76,1993,54506
23345,4,76,1993,45815
23346,5,76,1993,16322
23347,8,76,1993,154064
23348,6,76,1993,14812
23349,7,76,1994,105988
23350,1,76,1994,20891
23351,9,76,1994,121814
23352,2,76,1994,93738
23353,3,76,1994,58525
23354,4,76,1994,42052
23355,5,76,1994,12655
23356,8,76,1994,149086
23357,6,76,1994,12420
23358,7,76,1995,105702
23359,1,76,1995,19593
23360,9,76,1995,127585
23361,2,76,1995,97817
23362,3,76,1995,56180
23363,4,76,1995,42594
23364,5,76,1995,14416
23365,8,76,1995,171233
23366,6,76,1995,12643
23367,7,76,1996,107672
23368,1,76,1996,25267
23369,9,76,1996,118111
23370,2,76,1996,100629
23371,3,76,1996,57198
23372,4,76,1996,51836
23373,5,76,1996,15648
23374,8,76,1996,173161
23375,6,76,1996,12499
23376,7,76,1997,108554
23377,1,76,1997,20008
23378,9,76,1997,126878
23379,2,76,1997,96703
23380,3,76,1997,61154
23381,4,76,1997,53080
23382,5,76,1997,14479
23383,8,76,1997,181629
23384,6,76,1997,11150
23385,7,76,1998,109191
23386,1,76,1998,21121
23387,9,76,1998,111944
23388,2,76,1998,97887
23389,3,76,1998,57558
23390,4,76,1998,35932
23391,5,76,1998,14309
23392,8,76,1998,128000
23393,6,76,1998,11648
23394,7,76,1999,109259
23395,1,76,1999,23053
23396,9,76,1999,109451
23397,2,76,1999,112513
23398,3,76,1999,62514
23399,4,76,1999,34219
23400,5,76,1999,14486
23401,8,76,1999,168136
23402,6,76,1999,12877
23403,7,76,2000,109285
23404,1,76,2000,24119
23405,9,76,2000,109501
23406,2,76,2000,115040
23407,3,76,2000,65901
23408,4,76,2000,25760
23409,5,76,2000,14542
23410,8,76,2000,157591
23411,6,76,2000,12797
23412,7,76,2001,107528
23413,1,76,2001,25887
23414,9,76,2001,120549
23415,2,76,2001,114862
23416,3,76,2001,66941
23417,4,76,2001,25333
23418,5,76,2001,14919
23419,8,76,2001,164528
23420,6,76,2001,12465
23421,7,76,2002,107337
23422,1,76,2002,26708
23423,9,76,2002,122667
23424,2,76,2002,121751
23425,3,76,2002,66876
23426,4,76,2002,20000
23427,5,76,2002,16193
23428,8,76,2002,161331
23429,6,76,2002,13456
23430,7,76,2004,110717
23431,1,76,2004,26734
23432,9,76,2004,119010
23433,2,76,2004,121901
23434,3,76,2004,64401
23435,4,76,2004,28286
23436,5,76,2004,16316
23437,8,76,2004,157317
23438,6,76,2004,13872
23439,7,76,2005,108392
23440,1,76,2005,26289
23441,9,76,2005,119628
23442,2,76,2005,124584
23443,3,76,2005,68971
23444,4,76,2005,24839
23445,5,76,2005,15354
23446,8,76,2005,163495
23447,6,76,2005,13440
23448,7,76,2006,111287
23449,1,76,2006,27129
23450,9,76,2006,123128
23451,2,76,2006,124533
23452,3,76,2006,68732
23453,4,76,2006,53289
23454,5,76,2006,15705
23455,8,76,2006,176596
23456,6,76,2006,13360
23457,7,76,2007,111848
23458,1,76,2007,28371
23459,9,76,2007,124107
23460,2,76,2007,126342
23461,3,76,2007,66817
23462,4,76,2007,24091
23463,5,76,2007,15572
23464,8,76,2007,164704
23465,6,76,2007,12562
23466,7,76,2008,113363
23467,1,76,2008,29673
23468,9,76,2008,119548
23469,2,76,2008,129138
23470,3,76,2008,73089
23471,4,76,2008,32895
23472,5,76,2008,16907
23473,8,76,2008,156567
23474,6,76,2008,13839
23475,7,76,2009,116481
23476,1,76,2009,30290
23477,9,76,2009,119284
23478,2,76,2009,133353
23479,3,76,2009,73926
23480,4,76,2009,38250
23481,5,76,2009,17214
23482,8,76,2009,164141
23483,6,76,2009,14315
23484,7,76,2010,117650
23485,1,76,2010,30999
23486,9,76,2010,128578
23487,2,76,2010,131588
23488,3,76,2010,72850
23489,4,76,2010,29412
23490,5,76,2010,17758
23491,8,76,2010,167924
23492,6,76,2010,14224
23493,7,76,2011,118328
23494,1,76,2011,31866
23495,9,76,2011,132389
23496,2,76,2011,137379
23497,3,76,2011,72980
23498,4,76,2011,33571
23499,5,76,2011,18091
23500,8,76,2011,180910
23501,6,76,2011,14719
23502,7,76,2012,121015
23503,1,76,2012,33084
23504,9,76,2012,137377
23505,2,76,2012,143316
23506,3,76,2012,77851
23507,4,76,2012,35629
23508,5,76,2012,18212
23509,8,76,2012,174591
23510,6,76,2012,14891
23511,7,76,2013,121025
23512,1,76,2013,32686
23513,9,76,2013,128177
23514,2,76,2013,144125
23515,3,76,2013,77112
23516,4,76,2013,38171
23517,5,76,2013,17893
23518,8,76,2013,183363
23519,6,76,2013,14976
23520,1,77,1990,49126
23521,2,77,1990,197853
23522,6,77,1990,39575
23523,1,77,1991,48468
23524,2,77,1991,167589
23525,6,77,1991,38032
23526,1,77,1992,36699
23527,2,77,1992,133086
23528,6,77,1992,30635
23529,1,77,1993,53160
23530,2,77,1993,206004
23531,6,77,1993,33279
23532,1,77,1994,37503
23533,2,77,1994,135853
23534,6,77,1994,31817
23535,1,77,1995,49586
23536,2,77,1995,163505
23537,6,77,1995,36015
23538,1,77,1996,50514
23539,2,77,1996,202826
23540,6,77,1996,34574
23541,1,77,1997,54011
23542,2,77,1997,159025
23543,6,77,1997,32064
23544,1,77,1998,58272
23545,2,77,1998,200375
23546,6,77,1998,36243
23547,1,77,1999,57506
23548,2,77,1999,157170
23549,6,77,1999,35042
23550,1,77,2000,60637
23551,2,77,2000,193762
23552,6,77,2000,32268
23553,1,77,2001,60683
23554,2,77,2001,162270
23555,6,77,2001,35336
23556,1,77,2002,61563
23557,2,77,2002,193220
23558,6,77,2002,38539
23559,1,77,2004,56935
23560,2,77,2004,196266
23561,5,77,2004,16007
23562,6,77,2004,42811
23563,1,77,2005,57329
23564,2,77,2005,176293
23565,5,77,2005,11284
23566,6,77,2005,39545
23567,1,77,2006,41609
23568,2,77,2006,150394
23569,5,77,2006,11429
23570,6,77,2006,32447
23571,1,77,2007,65743
23572,2,77,2007,207006
23573,5,77,2007,15813
23574,6,77,2007,39381
23575,1,77,2008,58149
23576,2,77,2008,190607
23577,5,77,2008,15224
23578,6,77,2008,40716
23579,1,77,2009,62262
23580,2,77,2009,191018
23581,5,77,2009,16457
23582,6,77,2009,41725
23583,1,77,2010,59824
23584,2,77,2010,210838
23585,5,77,2010,13757
23586,6,77,2010,44290
23587,1,77,2011,71770
23588,2,77,2011,230338
23589,5,77,2011,15913
23590,6,77,2011,41348
23591,1,77,2012,73481
23592,2,77,2012,243751
23593,5,77,2012,17076
23594,6,77,2012,41438
23595,1,77,2013,65761
23596,2,77,2013,210624
23597,6,77,2013,44367
23598,1,78,1990,30334
23599,2,78,1990,111599
23600,3,78,1990,46142
23601,8,78,1990,81250
23602,6,78,1990,14269
23603,10,78,1990,104819
23604,1,78,1991,30411
23605,2,78,1991,126513
23606,3,78,1991,50940
23607,8,78,1991,77143
23608,6,78,1991,20982
23609,10,78,1991,77020
23610,1,78,1992,34547
23611,2,78,1992,143260
23612,3,78,1992,51948
23613,8,78,1992,90000
23614,6,78,1992,12914
23615,10,78,1992,81455
23616,1,78,1993,37231
23617,2,78,1993,139420
23618,3,78,1993,52273
23619,8,78,1993,91427
23620,6,78,1993,16861
23621,10,78,1993,102035
23622,1,78,1994,40939
23623,2,78,1994,144950
23624,3,78,1994,54776
23625,8,78,1994,93857
23626,6,78,1994,19667
23627,10,78,1994,74403
23628,1,78,1995,43624
23629,2,78,1995,148462
23630,3,78,1995,57329
23631,8,78,1995,95537
23632,6,78,1995,13872
23633,10,78,1995,108140
23634,1,78,1996,46766
23635,2,78,1996,145807
23636,3,78,1996,60906
23637,8,78,1996,96796
23638,6,78,1996,17139
23639,10,78,1996,90960
23640,1,78,1997,49592
23641,2,78,1997,123949
23642,3,78,1997,57529
23643,8,78,1997,98591
23644,6,78,1997,11905
23645,10,78,1997,167258
23646,1,78,1998,53704
23647,2,78,1998,137551
23648,3,78,1998,59872
23649,8,78,1998,106556
23650,6,78,1998,10151
23651,10,78,1998,161538
23652,1,78,1999,57089
23653,2,78,1999,156482
23654,3,78,1999,59924
23655,8,78,1999,88745
23656,6,78,1999,15986
23657,10,78,1999,145941
23658,1,78,2000,57808
23659,2,78,2000,138196
23660,3,78,2000,59772
23661,8,78,2000,85159
23662,6,78,2000,15678
23663,10,78,2000,149690
23664,1,78,2001,58929
23665,2,78,2001,149725
23666,3,78,2001,58523
23667,8,78,2001,83626
23668,6,78,2001,8371
23669,10,78,2001,145819
23670,1,78,2002,57285
23671,2,78,2002,161642
23672,3,78,2002,57862
23673,8,78,2002,82168
23674,6,78,2002,17904
23675,10,78,2002,150154
23676,1,78,2004,57869
23677,2,78,2004,169935
23678,3,78,2004,58527
23679,8,78,2004,81356
23680,6,78,2004,15625
23681,10,78,2004,155006
23682,1,78,2005,46805
23683,2,78,2005,147282
23684,3,78,2005,55044
23685,8,78,2005,82279
23686,6,78,2005,6644
23687,10,78,2005,156771
23688,1,78,2006,52885
