condition_id,location_id,year,avg_rainfall,avg_temp,tonnes_pesticide
2001,44,1992,2702.0,26.72,825.0
2002,44,1992,2702.0,27.4,825.0
2003,44,1993,2702.0,25.46,1597.0
2004,44,1993,2702.0,27.04,1597.0
2005,44,1993,2702.0,26.9,1597.0
2006,44,1993,2702.0,27.21,1597.0
2007,44,1993,2702.0,26.88,1597.0
2008,44,1993,2702.0,27.51,1597.0
2009,44,1994,2702.0,25.21,1597.0
2010,44,1994,2702.0,27.12,1597.0
2011,44,1994,2702.0,26.97,1597.0
2012,44,1994,2702.0,27.34,1597.0
2013,44,1994,2702.0,26.56,1597.0
2014,44,1994,2702.0,27.18,1597.0
2015,44,1995,2702.0,25.46,1597.0
2016,44,1995,2702.0,27.15,1597.0
2017,44,1995,2702.0,27.08,1597.0
2018,44,1995,2702.0,27.28,1597.0
2019,44,1995,2702.0,26.74,1597.0
2020,44,1995,2702.0,27.32,1597.0
2021,44,1996,2702.0,25.41,1597.0
2022,44,1996,2702.0,27.07,1597.0
2023,44,1996,2702.0,27.0,1597.0
2024,44,1996,2702.0,27.2,1597.0
2025,44,1996,2702.0,26.83,1597.0
2026,44,1996,2702.0,27.53,1597.0
2027,44,1997,2702.0,25.52,1597.0
2028,44,1997,2702.0,27.37,1597.0
2029,44,1997,2702.0,27.26,1597.0
2030,44,1997,2702.0,27.62,1597.0
2031,44,1997,2702.0,26.83,1597.0
2032,44,1997,2702.0,27.46,1597.0
2033,44,1998,2702.0,25.81,1597.0
2034,44,1998,2702.0,27.58,1597.0
2035,44,1998,2702.0,27.72,1597.0
2036,44,1998,2702.0,27.77,1597.0
2037,44,1998,2702.0,27.28,1597.0
2038,44,1998,2702.0,27.9,1597.0
2039,44,1999,2702.0,25.26,1597.0
2040,44,1999,2702.0,27.01,1597.0
2041,44,1999,2702.0,26.82,1597.0
2042,44,1999,2702.0,27.17,1597.0
2043,44,1999,2702.0,26.62,1597.0
2044,44,1999,2702.0,27.32,1597.0
2045,44,2000,2702.0,25.46,1597.0
2046,44,2000,2702.0,27.2,1597.0
2047,44,2000,2702.0,27.1,1597.0
2048,44,2000,2702.0,27.23,1597.0
2049,44,2000,2702.0,26.77,1597.0
2050,44,2000,2702.0,27.44,1597.0
2051,44,2001,2702.0,25.43,1597.0
2052,44,2001,2702.0,27.13,1597.0
2053,44,2001,2702.0,27.26,1597.0
2054,44,2001,2702.0,27.32,1597.0
2055,44,2001,2702.0,26.81,1597.0
2056,44,2001,2702.0,27.52,1597.0
2057,44,2002,2702.0,25.64,1597.0
2058,44,2002,2702.0,27.4,1597.0
2059,44,2002,2702.0,27.5,1597.0
2060,44,2002,2702.0,27.49,1597.0
2061,44,2002,2702.0,27.01,1597.0
2062,44,2002,2702.0,27.71,1597.0
2063,44,2004,2702.0,25.67,1597.0
2064,44,2004,2702.0,27.42,1597.0
2065,44,2004,2702.0,27.32,1597.0
2066,44,2004,2702.0,27.57,1597.0
2067,44,2004,2702.0,26.97,1597.0
2068,44,2004,2702.0,27.69,1597.0
2069,44,2005,2702.0,25.59,1597.0
2070,44,2005,2702.0,27.22,1597.0
2071,44,2005,2702.0,27.48,1597.0
2072,44,2005,2702.0,27.44,1597.0
2073,44,2005,2702.0,27.11,1597.0
2074,44,2005,2702.0,27.77,1597.0
2075,44,2006,2702.0,25.66,1597.0
2076,44,2006,2702.0,27.39,1597.0
2077,44,2006,2702.0,27.21,1597.0
2078,44,2006,2702.0,27.55,1597.0
2079,44,2006,2702.0,26.98,1597.0
2080,44,2007,2702.0,25.5,1597.0
2081,44,2007,2702.0,27.21,1597.0
2082,44,2007,2702.0,27.14,1597.0
2083,44,2007,2702.0,27.29,1597.0
2084,44,2007,2702.0,26.88,1597.0
2085,44,2007,2702.0,27.49,1597.0
2086,44,2008,2702.0,25.32,1597.0
2087,44,2008,2702.0,26.97,1597.0
2088,44,2008,2702.0,27.03,1597.0
2089,44,2008,2702.0,27.18,1597.0
2090,44,2008,2702.0,26.65,1597.0
2091,44,2008,2702.0,27.34,1597.0
2092,44,2009,2702.0,25.54,1597.0
2093,44,2009,2702.0,27.31,1597.0
2094,44,2009,2702.0,27.3,1597.0
2095,44,2009,2702.0,27.63,1597.0
2096,44,2009,2702.0,26.98,1597.0
2097,44,2009,2702.0,27.69,1597.0
2098,44,2010,2702.0,25.57,1597.0
2099,44,2010,2702.0,27.25,1597.0
2100,44,2010,2702.0,27.69,1597.0
2101,44,2010,2702.0,27.46,1597.0
2102,44,2010,2702.0,26.94,1597.0
2103,44,2010,2702.0,27.55,1597.0
2104,44,2011,2702.0,25.38,1597.0
2105,44,2011,2702.0,27.24,1597.0
2106,44,2011,2702.0,27.19,1597.0
2107,44,2011,2702.0,27.39,1597.0
2108,44,2011,2702.0,26.63,1597.0
2109,44,2012,2702.0,25.59,1597.0
2110,44,2012,2702.0,27.36,1597.0
2111,44,2012,2702.0,27.37,1597.0
2112,44,2012,2702.0,27.49,1597.0
2113,44,2012,2702.0,26.87,1597.0
2114,44,2012,2702.0,27.48,1597.0
2115,44,2013,2702.0,25.48,1597.0
2116,44,2013,2702.0,27.37,1597.0
2117,44,2013,2702.0,27.88,1597.0
2118,44,2013,2702.0,27.34,1597.0
2119,44,2013,2702.0,26.72,1597.0
2120,44,2013,2702.0,27.3,1597.0
2121,45,1990,216.0,23.41,692.0
2122,45,1990,216.0,19.76,692.0
2123,45,1991,216.0,23.21,692.0
2124,45,1991,216.0,19.68,692.0
2125,45,1992,216.0,21.52,692.0
2126,45,1992,216.0,17.76,692.0
2127,45,1993,216.0,22.86,692.0
2128,45,1993,216.0,18.75,692.0
2129,45,1994,216.0,23.47,692.0
2130,45,1994,216.0,20.02,692.0
2131,45,1995,216.0,23.32,816.0
2132,45,1995,216.0,19.86,816.0
2133,45,1996,216.0,23.96,616.0
2134,45,1996,216.0,20.13,616.0
2135,45,1997,216.0,22.74,848.0
2136,45,1997,216.0,19.23,848.0
2137,45,1998,216.0,24.33,755.0
2138,45,1998,216.0,20.65,755.0
2139,45,1999,216.0,24.42,508.0
2140,45,1999,216.0,20.85,508.0
2141,45,2000,216.0,23.9,548.0
2142,45,2000,216.0,20.28,548.0
2143,45,2001,216.0,24.45,837.47
2144,45,2001,216.0,20.8,837.47
2145,45,2002,216.0,23.76,878.68
2146,45,2002,216.0,20.1,878.68
2147,45,2004,216.0,23.72,828.62
2148,45,2004,216.0,20.0,828.62
2149,45,2005,216.0,23.58,873.01
2150,45,2005,216.0,19.96,873.01
2151,45,2006,216.0,23.82,824.14
2152,45,2006,216.0,20.12,824.14
2153,45,2007,216.0,23.92,1062.61
2154,45,2007,216.0,20.12,1062.61
2155,45,2008,216.0,24.09,1245.94
2156,45,2008,216.0,20.46,1245.94
2157,45,2009,216.0,23.87,1429.27
2158,45,2009,216.0,20.26,1429.27
2159,45,2010,216.0,25.49,1612.61
2160,45,2010,216.0,21.97,1612.61
2161,45,2011,216.0,23.44,1795.94
2162,45,2011,216.0,19.78,1795.94
2163,45,2012,216.0,24.34,1979.27
2164,45,2012,216.0,20.7,1979.27
2165,45,2013,216.0,25.14,2162.6
2166,45,2013,216.0,21.77,2162.6
2167,46,1990,1118.0,9.59,2014.0
2168,46,1991,1118.0,9.07,2014.0
2169,46,1992,1118.0,9.07,2014.0
2170,46,1993,1118.0,8.85,2014.0
2171,46,1994,1118.0,9.13,2014.0
2172,46,1995,1118.0,9.75,2152.0
2173,46,1996,1118.0,8.85,1577.0
2174,46,1997,1118.0,9.95,2201.0
2175,46,1998,1118.0,9.71,2257.0
2176,46,1999,1118.0,9.75,1930.0
2177,46,2000,1118.0,9.43,1942.21
2178,46,2001,1118.0,9.27,2333.67
2179,46,2002,1118.0,9.75,2614.27
2180,46,2004,1118.0,9.77,2978.49
2181,46,2005,1118.0,9.91,2624.89
2182,46,2006,1118.0,10.0,2766.64
2183,46,2007,1118.0,10.11,3083.02
2184,46,2008,1118.0,9.42,2790.17
2185,46,2009,1118.0,9.47,2268.1
2186,46,2010,1118.0,8.38,2529.2
2187,46,2011,1118.0,9.76,3664.3
2188,46,2012,1118.0,9.28,2925.1
2189,46,2013,1118.0,9.28,2950.8
2190,47,1990,832.0,7.97,100596.4
2191,47,1990,832.0,12.83,100596.4
2192,47,1991,832.0,7.28,88916.6
2193,47,1991,832.0,12.05,88916.6
2194,47,1992,832.0,7.76,88227.6
2195,47,1992,832.0,12.89,88227.6
2196,47,1993,832.0,7.43,89282.2
2197,47,1993,832.0,12.71,89282.2
2198,47,1994,832.0,8.39,81217.6
2199,47,1994,832.0,13.53,81217.6
2200,47,1995,832.0,7.43,84153.0
2201,47,1995,832.0,12.47,84153.0
2202,47,1996,832.0,7.06,74617.2
2203,47,1996,832.0,12.28,74617.2
2204,47,1997,832.0,8.18,84799.0
2205,47,1997,832.0,13.13,84799.0
2206,47,1998,832.0,7.77,84117.0
2207,47,1998,832.0,12.96,84117.0
2208,47,1999,832.0,7.64,81583.0
2209,47,1999,832.0,12.95,81583.0
2210,47,2000,832.0,8.13,79447.0
2211,47,2000,832.0,13.42,79447.0
2212,47,2001,832.0,7.83,75978.0
2213,47,2001,832.0,13.23,75978.0
2214,47,2002,832.0,8.15,94211.0
2215,47,2002,832.0,13.14,94211.0
2216,47,2004,832.0,7.74,83810.0
2217,47,2004,832.0,12.75,83810.0
2218,47,2005,832.0,7.33,84647.0
2219,47,2005,832.0,12.16,84647.0
2220,47,2006,832.0,8.15,74349.0
2221,47,2006,832.0,12.87,74349.0
2222,47,2007,832.0,8.4,80454.0
2223,47,2007,832.0,13.32,80454.0
2224,47,2008,832.0,7.91,79643.0
2225,47,2008,832.0,13.01,79643.0
2226,47,2009,832.0,8.11,74172.0
2227,47,2009,832.0,13.28,74172.0
2228,47,2010,832.0,7.05,71613.0
2229,47,2010,832.0,12.63,71613.0
2230,47,2011,832.0,8.68,70690.0
2231,47,2011,832.0,13.46,70690.0
2232,47,2012,832.0,8.05,61889.0
2233,47,2012,832.0,13.45,61889.0
2234,47,2013,832.0,8.04,55633.0
2235,47,2013,832.0,13.6,55633.0
2236,48,1990,2051.0,27.28,1415.65
2237,48,1991,2051.0,27.24,1415.65
2238,48,1992,2051.0,27.25,1415.65
2239,48,1993,2051.0,27.02,1415.65
2240,48,1994,2051.0,27.48,1415.65
2241,48,1995,2051.0,27.4,1445.12
2242,48,1996,2051.0,26.98,1573.58
2243,48,1997,2051.0,27.8,909.71
2244,48,1998,2051.0,27.8,909.71
2245,48,1999,2051.0,27.12,909.71
2246,48,2000,2051.0,26.96,909.71
2247,48,2001,2051.0,27.27,909.71
2248,48,2002,2051.0,27.51,909.71
2249,48,2004,2051.0,27.47,909.71
2250,48,2005,2051.0,27.34,909.71
2251,48,2006,2051.0,27.58,909.71
2252,48,2007,2051.0,27.61,909.71
2253,48,2008,2051.0,27.17,909.71
2254,48,2009,2051.0,27.42,909.71
2255,48,2010,2051.0,27.09,909.71
2256,48,2011,2051.0,27.17,909.71
2257,48,2012,2051.0,27.51,909.71
2258,48,2013,2051.0,27.41,909.71
2259,49,1990,1668.0,16.4,79821.18
2260,49,1990,1668.0,14.14,79821.18
2261,49,1990,1668.0,16.46,79821.18
2262,49,1990,1668.0,16.12,79821.18
2263,49,1990,1668.0,16.17,79821.18
2264,49,1991,1668.0,15.6,79821.18
2265,49,1991,1668.0,13.32,79821.18
2266,49,1991,1668.0,15.43,79821.18
2267,49,1991,1668.0,15.38,79821.18
2268,49,1991,1668.0,15.49,79821.18
2269,49,1992,1668.0,15.63,79821.18
2270,49,1992,1668.0,12.94,79821.18
2271,49,1992,1668.0,15.68,79821.18
2272,49,1992,1668.0,15.21,79821.18
2273,49,1992,1668.0,15.26,79821.18
2274,49,1993,1668.0,14.93,79821.18
2275,49,1993,1668.0,12.49,79821.18
2276,49,1993,1668.0,14.99,79821.18
2277,49,1993,1668.0,14.68,79821.18
2278,49,1993,1668.0,14.72,79821.18
2279,49,1994,1668.0,16.33,79821.18
2280,49,1994,1668.0,13.78,79821.18
2281,49,1994,1668.0,16.41,79821.18
2282,49,1994,1668.0,16.06,79821.18
2283,49,1994,1668.0,16.07,79821.18
2284,49,1995,1668.0,15.25,79821.18
2285,49,1995,1668.0,12.98,79821.18
2286,49,1995,1668.0,15.32,79821.18
2287,49,1995,1668.0,14.83,79821.18
2288,49,1995,1668.0,14.97,79821.18
2289,49,1996,1668.0,15.2,79821.18
2290,49,1996,1668.0,12.61,79821.18
2291,49,1996,1668.0,15.32,79821.18
2292,49,1996,1668.0,14.79,79821.18
2293,49,1996,1668.0,14.8,79821.18
2294,49,1997,1668.0,15.76,79821.18
2295,49,1997,1668.0,13.43,79821.18
2296,49,1997,1668.0,15.89,79821.18
2297,49,1997,1668.0,15.37,79821.18
2298,49,1997,1668.0,15.39,79821.18
2299,49,1998,1668.0,16.72,79821.18
2300,49,1998,1668.0,13.74,79821.18
2301,49,1998,1668.0,16.74,79821.18
2302,49,1998,1668.0,16.39,79821.18
2303,49,1998,1668.0,16.45,79821.18
2304,49,1999,1668.0,15.93,79821.18
2305,49,1999,1668.0,13.78,79821.18
2306,49,1999,1668.0,15.66,79821.18
2307,49,1999,1668.0,15.79,79821.18
2308,49,2000,1668.0,15.92,79821.18
2309,49,2000,1668.0,13.5,79821.18
2310,49,2000,1668.0,15.95,79821.18
2311,49,2000,1668.0,15.58,79821.18
2312,49,2000,1668.0,15.67,79821.18
2313,49,2001,1668.0,15.86,78735.45
2314,49,2001,1668.0,13.13,78735.45
2315,49,2001,1668.0,15.97,78735.45
2316,49,2001,1668.0,15.4,78735.45
2317,49,2001,1668.0,15.47,78735.45
2318,49,2002,1668.0,16.09,70262.54
2319,49,2002,1668.0,13.42,70262.54
2320,49,2002,1668.0,16.0,70262.54
2321,49,2002,1668.0,15.71,70262.54
2322,49,2002,1668.0,15.73,70262.54
2323,49,2004,1668.0,16.56,64688.88
2324,49,2004,1668.0,14.05,64688.88
2325,49,2004,1668.0,16.54,64688.88
2326,49,2004,1668.0,16.19,64688.88
2327,49,2004,1668.0,16.33,64688.88
2328,49,2005,1668.0,15.75,63829.77
2329,49,2005,1668.0,12.99,63829.77
2330,49,2005,1668.0,15.36,63829.77
2331,49,2006,1668.0,15.87,65248.26
2332,49,2006,1668.0,13.28,65248.26
2333,49,2006,1668.0,15.92,65248.26
2334,49,2006,1668.0,15.43,65248.26
2335,49,2006,1668.0,15.45,65248.26
2336,49,2007,1668.0,16.53,61164.07
2337,49,2007,1668.0,13.68,61164.07
2338,49,2007,1668.0,16.55,61164.07
2339,49,2007,1668.0,16.03,61164.07
2340,49,2007,1668.0,15.94,61164.07
2341,49,2008,1668.0,15.96,58750.0
2342,49,2008,1668.0,13.31,58750.0
2343,49,2008,1668.0,15.98,58750.0
2344,49,2008,1668.0,15.55,58750.0
2345,49,2008,1668.0,15.57,58750.0
2346,49,2009,1668.0,15.93,60970.8
2347,49,2009,1668.0,13.55,60970.8
2348,49,2009,1668.0,16.02,60970.8
2349,49,2009,1668.0,15.61,60970.8
2350,49,2009,1668.0,15.67,60970.8
2351,49,2010,1668.0,16.12,55576.0
2352,49,2010,1668.0,13.82,55576.0
2353,49,2010,1668.0,16.01,55576.0
2354,49,2010,1668.0,15.8,55576.0
2355,49,2010,1668.0,15.87,55576.0
2356,49,2011,1668.0,15.71,51796.3
2357,49,2011,1668.0,13.32,51796.3
2358,49,2011,1668.0,15.62,51796.3
2359,49,2011,1668.0,15.38,51796.3
2360,49,2011,1668.0,15.43,51796.3
2361,49,2012,1668.0,15.53,54716.4
2362,49,2012,1668.0,13.11,54716.4
2363,49,2012,1668.0,15.54,54716.4
2364,49,2012,1668.0,15.14,54716.4
2365,49,2012,1668.0,15.21,54716.4
2366,49,2013,1668.0,16.54,52794.3
2367,49,2013,1668.0,13.91,52794.3
2368,49,2013,1668.0,16.3,52794.3
2369,49,2013,1668.0,16.0,52794.3
2370,49,2013,1668.0,16.02,52794.3
2371,50,1992,250.0,6.2,17182.0
2372,50,1992,250.0,2.78,17182.0
2373,50,1993,250.0,5.51,17182.0
2374,50,1993,250.0,1.63,17182.0
2375,50,1994,250.0,6.04,17182.0
2376,50,1994,250.0,3.12,17182.0
2377,50,1995,250.0,6.53,13535.0
2378,50,1995,250.0,4.33,13535.0
2379,50,1996,250.0,5.98,13047.0
2380,50,1996,250.0,1.61,13047.0
2381,50,1997,250.0,7.53,8112.0
2382,50,1997,250.0,4.52,8112.0
2383,50,1998,250.0,6.94,6416.14
2384,50,1998,250.0,3.25,6416.14
2385,50,1999,250.0,7.09,4720.28
2386,50,1999,250.0,3.73,4720.28
2387,50,2000,250.0,7.26,3024.42
2388,50,2000,250.0,3.23,3024.42
2389,50,2001,250.0,7.23,3007.26
2390,50,2001,250.0,3.85,3007.26
2391,50,2002,250.0,7.4,3361.84
2392,50,2002,250.0,4.77,3361.84
2393,50,2004,250.0,7.52,3802.92
2394,50,2004,250.0,4.18,3802.92
2395,50,2005,250.0,7.07,3666.62
2396,50,2005,250.0,4.0,3666.62
2397,50,2006,250.0,7.65,3926.27
2398,50,2006,250.0,3.88,3926.27
2399,50,2007,250.0,7.78,5575.89
2400,50,2007,250.0,4.14,5575.89
2401,50,2008,250.0,7.25,7044.9
2402,50,2008,250.0,4.19,7044.9
2403,50,2009,250.0,6.77,8716.14
2404,50,2009,250.0,3.03,8716.14
2405,50,2010,250.0,6.96,6283.85
2406,50,2010,250.0,2.95,6283.85
2407,50,2011,250.0,6.54,10656.6
2408,50,2011,250.0,2.67,10656.6
2409,50,2012,250.0,6.07,8674.58
2410,50,2012,250.0,2.5,8674.58
2411,50,2013,250.0,8.71,8738.38
2412,50,2013,250.0,5.49,8738.38
2413,51,1990,630.0,15.94,3469.0
2414,51,1991,630.0,16.26,3469.0
2415,51,1992,630.0,16.34,3469.0
2416,51,1993,630.0,16.36,3469.0
2417,51,1994,630.0,16.58,3469.0
2418,51,1995,630.0,16.52,4607.0
2419,51,1996,630.0,16.44,6344.0
2420,51,1997,630.0,16.77,5172.0
2421,51,1998,630.0,16.53,4114.0
2422,51,1999,630.0,16.7,3056.0
2423,51,2000,630.0,16.73,1998.0
2424,51,2001,630.0,16.1,1578.0
2425,51,2002,630.0,16.61,1578.0
2426,51,2004,630.0,16.92,1578.0
2427,51,2005,630.0,17.28,1578.0
2428,51,2006,630.0,16.92,1578.0
2429,51,2007,630.0,16.6,1578.0
2430,51,2008,630.0,16.66,1578.0
2431,51,2009,630.0,17.3,1578.0
2432,51,2010,630.0,16.82,1578.0
2433,51,2011,630.0,16.9,1578.0
2434,51,2012,630.0,16.84,1578.0
2435,51,2013,630.0,16.91,1578.0
2436,52,1992,641.0,6.89,1005.0
2437,52,1993,641.0,5.58,476.0
2438,52,1994,641.0,5.87,294.0
2439,52,1995,641.0,6.54,358.0
2440,52,1996,641.0,4.9,361.0
2441,52,1997,641.0,6.17,334.0
2442,52,1998,641.0,5.95,369.0
2443,52,1999,641.0,7.07,326.86
2444,52,2000,641.0,7.47,284.72
2445,52,2001,641.0,6.5,367.4
2446,52,2002,641.0,6.83,335.31
2447,52,2004,641.0,6.28,594.46
2448,52,2005,641.0,6.3,723.54
2449,52,2006,641.0,6.95,743.57
2450,52,2007,641.0,7.25,1113.49
2451,52,2008,641.0,7.67,1033.0
2452,52,2009,641.0,6.51,881.2
2453,52,2010,641.0,5.67,1027.5
2454,52,2011,641.0,7.25,1070.5
2455,52,2012,641.0,5.96,1396.96
2456,52,2013,641.0,7.25,1250.0
2457,53,1990,661.0,19.4,1221.0
2458,53,1991,661.0,19.31,1221.0
2459,53,1992,661.0,18.18,1221.0
2460,53,1993,661.0,19.14,1221.0
2461,53,1994,661.0,19.93,1221.0
2462,53,1995,661.0,19.35,1221.0
2463,53,1996,661.0,19.65,1221.0
2464,53,1997,661.0,18.99,1816.0
2465,53,1998,661.0,20.19,1816.0
2466,53,1999,661.0,20.25,1816.0
2467,53,2000,661.0,19.65,1816.0
2468,53,2001,661.0,20.29,1816.0
2469,53,2002,661.0,19.91,1816.0
2470,53,2004,661.0,19.72,1816.0
2471,53,2005,661.0,19.68,1816.0
2472,53,2006,661.0,19.59,1816.0
2473,53,2007,661.0,20.04,1816.0
2474,53,2008,661.0,20.24,1816.0
2475,53,2009,661.0,20.19,1816.0
2476,53,2010,661.0,21.26,1816.0
2477,53,2011,661.0,19.67,1816.0
2478,53,2012,661.0,20.19,1816.0
2479,53,2013,661.0,20.08,1816.0
2480,54,1990,788.0,14.48,0.3
2481,54,1991,788.0,14.66,0.3
2482,54,1992,788.0,15.16,0.3
2483,54,1993,788.0,14.95,0.3
2484,54,1994,788.0,14.22,0.3
2485,54,1995,788.0,14.55,0.3
2486,54,1996,788.0,13.93,0.3
2487,54,1997,788.0,14.28,0.3
2488,54,1998,788.0,14.81,0.3
2489,54,1999,788.0,15.34,0.3
2490,54,2000,788.0,14.37,0.3
2491,54,2001,788.0,14.62,0.3
2492,54,2002,788.0,14.69,0.3
2493,54,2004,788.0,14.91,0.3
2494,54,2005,788.0,14.89,0.53
2495,54,2006,788.0,14.18,5.25
2496,54,2007,788.0,14.81,35.27
2497,54,2008,788.0,14.74,37.44
2498,54,2009,788.0,14.62,77.7
2499,54,2010,788.0,15.23,80.07
2500,54,2011,788.0,14.32,175.27
2501,54,2012,788.0,14.62,271.84
2502,54,2013,788.0,14.03,62.32
2503,55,1990,56.0,19.6,87.0
2504,55,1990,56.0,20.53,87.0
2505,55,1991,56.0,18.96,87.0
2506,55,1991,56.0,19.47,87.0
2507,55,1992,56.0,19.03,87.0
2508,55,1992,56.0,19.67,87.0
2509,55,1993,56.0,19.51,87.0
2510,55,1993,56.0,20.12,87.0
2511,55,1994,56.0,19.86,87.0
2512,55,1994,56.0,20.55,87.0
2513,55,1995,56.0,19.47,87.0
2514,55,1995,56.0,20.03,87.0
2515,55,1996,56.0,19.24,87.0
2516,55,1996,56.0,20.21,87.0
2517,55,1997,56.0,19.3,255.0
2518,55,1997,56.0,20.32,255.0
2519,55,1998,56.0,19.75,1262.38
2520,55,1998,56.0,20.24,1262.38
2521,55,1999,56.0,20.27,2269.75
2522,55,1999,56.0,21.08,2269.75
2523,55,2000,56.0,19.59,3277.13
2524,55,2000,56.0,20.37,3277.13
2525,55,2001,56.0,20.09,4284.5
2526,55,2001,56.0,21.1,4284.5
2527,55,2002,56.0,19.96,5291.88
2528,55,2002,56.0,20.73,5291.88
2529,55,2004,56.0,19.76,7306.63
2530,55,2004,56.0,20.46,7306.63
2531,55,2005,56.0,19.48,8314.0
2532,55,2005,56.0,20.28,8314.0
2533,55,2006,56.0,19.48,4847.0
2534,55,2006,56.0,20.64,4847.0
2535,55,2007,56.0,19.87,3170.0
2536,55,2007,56.0,20.68,3170.0
2537,55,2008,56.0,20.17,3824.0
2538,55,2008,56.0,20.61,3824.0
2539,55,2009,56.0,19.93,6046.0
2540,55,2009,56.0,20.54,6046.0
2541,55,2010,56.0,20.51,3548.0
2542,55,2010,56.0,21.17,3548.0
2543,55,2011,56.0,19.44,3548.0
2544,55,2011,56.0,20.29,3548.0
2545,55,2012,56.0,20.01,3548.0
2546,55,2012,56.0,20.81,3548.0
2547,55,2013,56.0,19.93,3548.0
2548,55,2013,56.0,20.78,3548.0
2549,56,1992,656.0,7.04,1380.0
2550,56,1993,656.0,5.79,936.0
2551,56,1994,656.0,6.3,713.0
2552,56,1995,656.0,6.68,737.0
2553,56,1996,656.0,5.09,979.0
2554,56,1997,656.0,6.29,928.0
2555,56,1998,656.0,6.27,812.0
2556,56,1999,656.0,7.31,695.0
2557,56,2000,656.0,7.69,688.06
2558,56,2001,656.0,6.75,726.09
2559,56,2002,656.0,7.26,792.6
2560,56,2004,656.0,6.43,1023.6
2561,56,2005,656.0,6.5,1048.5
2562,56,2006,656.0,6.98,1197.0
2563,56,2007,656.0,7.44,2722.82
2564,56,2008,656.0,7.84,2722.55
2565,56,2009,656.0,6.7,2748.8
2566,56,2010,656.0,6.14,1803.77
2567,56,2011,656.0,7.32,2062.34
2568,56,2012,656.0,6.31,2559.9
2569,56,2013,656.0,7.42,2515.69
2570,57,1990,1513.0,19.62,128.41
2571,57,1991,1513.0,19.79,131.0
2572,57,1992,1513.0,19.76,101.06
2573,57,1993,1513.0,19.95,109.41
2574,57,1994,1513.0,19.96,76.15
2575,57,1995,1513.0,19.96,73.08
2576,57,1996,1513.0,19.71,152.01
2577,57,1997,1513.0,19.97,139.89
2578,57,1998,1513.0,20.11,88.26
2579,57,1999,1513.0,19.82,49.52
2580,57,2000,1513.0,19.65,130.46
2581,57,2001,1513.0,20.12,87.59
2582,57,2002,1513.0,20.14,240.84
2583,57,2004,1513.0,19.87,68.01
2584,57,2005,1513.0,20.05,114.51
2585,57,2006,1513.0,20.09,109.39
2586,57,2007,1513.0,20.02,93.88
2587,57,2008,1513.0,19.79,112.11
2588,57,2009,1513.0,20.13,143.9
2589,57,2010,1513.0,20.31,241.89
2590,57,2011,1513.0,20.33,310.36
2591,57,2012,1513.0,19.78,377.71
2592,57,2013,1513.0,19.34,507.94
2593,58,1990,1181.0,20.86,173.19
2594,58,1991,1181.0,20.4,173.19
2595,58,1992,1181.0,20.89,173.19
2596,58,1993,1181.0,20.43,173.19
2597,58,1994,1181.0,20.59,173.19
2598,58,1995,1181.0,20.86,173.19
2599,58,1996,1181.0,20.47,173.19
2600,58,1997,1181.0,20.62,173.19
2601,58,1998,1181.0,20.92,131.59
2602,58,1999,1181.0,20.26,123.64
2603,58,2000,1181.0,20.22,220.22
2604,58,2001,1181.0,20.59,177.24
2605,58,2002,1181.0,20.76,134.25
2606,58,2004,1181.0,20.44,48.28
2607,58,2005,1181.0,21.37,295.51
2608,58,2006,1181.0,20.63,202.35
2609,58,2007,1181.0,20.67,524.46
2610,58,2008,1181.0,20.42,624.52
2611,58,2009,1181.0,20.68,736.25
2612,58,2010,1181.0,21.34,584.12
2613,58,2011,1181.0,20.92,553.57
2614,58,2012,1181.0,20.42,775.83
2615,58,2013,1181.0,19.68,1500.27
2616,59,1990,2875.0,27.21,39406.48
2617,59,1991,2875.0,27.04,39406.48
2618,59,1992,2875.0,27.05,39406.48
2619,59,1993,2875.0,26.99,39406.48
2620,59,1994,2875.0,27.0,39406.48
2621,59,1995,2875.0,27.05,39406.48
2622,59,1996,2875.0,27.04,39406.48
2623,59,1997,2875.0,27.29,39406.48
2624,59,1998,2875.0,27.89,39406.48
2625,59,1999,2875.0,26.95,39406.48
2626,59,2000,2875.0,27.14,39406.48
2627,59,2001,2875.0,27.24,39406.48
2628,59,2002,2875.0,27.57,39406.48
2629,59,2004,2875.0,27.35,39406.48
2630,59,2005,2875.0,27.59,39406.48
2631,59,2006,2875.0,27.29,39406.48
2632,59,2007,2875.0,27.23,46868.35
2633,59,2008,2875.0,27.12,54821.91
2634,59,2009,2875.0,27.47,52464.19
2635,59,2010,2875.0,27.69,60194.83
2636,59,2011,2875.0,27.27,41562.16
2637,59,2012,2875.0,27.36,49810.48
2638,59,2013,2875.0,27.8,61445.6
2639,60,1990,282.0,27.61,95.7
2640,60,1991,282.0,27.58,54.63
2641,60,1992,282.0,27.2,35.42
2642,60,1993,282.0,27.55,33.19
2643,60,1994,282.0,27.05,30.96
2644,60,1995,282.0,27.25,28.73
2645,60,1996,282.0,27.64,26.51
2646,60,1997,282.0,27.38,24.28
2647,60,1998,282.0,28.08,22.05
2648,60,1999,282.0,27.26,19.82
2649,60,2000,282.0,27.51,17.59
2650,60,2001,282.0,27.79,15.36
2651,60,2002,282.0,28.18,13.13
2652,60,2004,282.0,28.07,8.67
2653,60,2005,282.0,28.13,14.84
2654,60,2006,282.0,27.62,11.87
2655,60,2007,282.0,27.94,7.72
2656,60,2008,282.0,27.62,9.99
